Date,Actual Price,Predicted Price
2023-11-25,37796.79296875,37683.145
2023-11-26,37479.12109375,37813.46
2023-11-27,37254.16796875,37951.543
2023-11-28,37831.0859375,38061.6
2023-11-29,37858.4921875,38163.74
2023-11-30,37712.74609375,38261.336
2023-12-01,38688.75,38343.15
2023-12-02,39476.33203125,38460.92
2023-12-03,39978.390625,38662.55
2023-12-04,41980.09765625,38963.92
2023-12-05,44080.6484375,39449.367
2023-12-06,43746.4453125,40203.305
2023-12-07,43292.6640625,41127.965
2023-12-08,44166.6015625,42065.12
2023-12-09,43725.984375,42949.414
2023-12-10,43779.69921875,43681.156
2023-12-11,41243.83203125,44218.066
2023-12-12,41450.22265625,44396.594
2023-12-13,42890.7421875,44253.77
2023-12-14,43023.97265625,43972.02
2023-12-15,41929.7578125,43668.89
2023-12-16,42240.1171875,43344.44
2023-12-17,41364.6640625,43046.496
2023-12-18,42623.5390625,42748.875
2023-12-19,42270.52734375,42539.504
2023-12-20,43652.25,42416.82
2023-12-21,43869.15234375,42455.13
2023-12-22,43997.90234375,42652.277
2023-12-23,43739.54296875,42968.562
2023-12-24,43016.1171875,43326.94
2023-12-25,43613.140625,43623.566
2023-12-26,42520.40234375,43856.05
2023-12-27,43442.85546875,43953.535
2023-12-28,42627.85546875,43977.668
2023-12-29,42099.40234375,43911.8
2023-12-30,42156.90234375,43746.383
2023-12-31,42265.1875,43516.04
