Date,Actual Price,Predicted Price
2023-12-18,42623.5390625,41440.4
2023-12-19,42270.52734375,41228.523
2023-12-20,43652.25,41119.84
2023-12-21,43869.15234375,41190.715
2023-12-22,43997.90234375,41433.973
2023-12-23,43739.54296875,41801.105
2023-12-24,43016.1171875,42203.883
2023-12-25,43613.140625,42526.41
2023-12-26,42520.40234375,42766.75
2023-12-27,43442.85546875,42849.855
2023-12-28,42627.85546875,42847.12
2023-12-29,42099.40234375,42744.953
2023-12-30,42156.90234375,42536.74
2023-12-31,42265.1875,42263.85
