Date,Actual Price,Predicted Price
2023-12-08,44166.6015625,42230.285
2023-12-09,43725.984375,43144.68
2023-12-10,43779.69921875,43902.99
2023-12-11,41243.83203125,44453.28
2023-12-12,41450.22265625,44630.6
2023-12-13,42890.7421875,44463.215
2023-12-14,43023.97265625,44129.06
2023-12-15,41929.7578125,43755.28
2023-12-16,42240.1171875,43359.418
2023-12-17,41364.6640625,43000.06
2023-12-18,42623.5390625,42661.23
2023-12-19,42270.52734375,42430.26
2023-12-20,43652.25,42308.57
2023-12-21,43869.15234375,42366.426
2023-12-22,43997.90234375,42601.176
2023-12-23,43739.54296875,42970.625
2023-12-24,43016.1171875,43392.785
2023-12-25,43613.140625,43756.168
2023-12-26,42520.40234375,44045.5
2023-12-27,43442.85546875,44184.453
2023-12-28,42627.85546875,44226.723
2023-12-29,42099.40234375,44158.207
2023-12-30,42156.90234375,43973.387
2023-12-31,42265.1875,43710.547
